what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405202412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405203824
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405231643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405232997
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405287159
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405310780
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405311857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405313371
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405448405
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405455632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405462802
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272405539186
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405615732
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405616256
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405616449
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405619920
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405620449
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405621448
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405622144
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405622310
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272405623064
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftRight",1272405624137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405707738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405711770
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405712076
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1272405814279
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272405814374
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272405815543
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272406040246
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272406047633
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272406150228
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272406239796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272406255570
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272406258369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272406348820
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411085464
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1272411091035
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411213367
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411216020
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411218977
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411240708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411249822
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411251163
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411252814
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411267077
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411274148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411280644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411292866
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411339387
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411340732
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411352950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411355892
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272411363388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411363458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272411365264
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272415730061
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272415740892
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272415777095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272415783010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416149821
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272416154392
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416163519
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416177973
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1272416191751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416241710
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416244517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416245591
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416287966
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416293916
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416301645
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416352724
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416358356
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416362045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416367327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416367502
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416449401
opened,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.DeviceView",1272416449612
opened,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1272416449704
opened,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.ThreadView",1272416449734
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.ThreadView",1272416449796
activated,perspective,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.Perspective",1272416449834
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1272416453528
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416455944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416471685
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.ThreadView",1272416471689
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.DeviceView",1272416476168
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1272416479551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416482816
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416485562
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.DeviceView",1272416485569
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1272416486383
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.DeviceView",1272416490831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416494327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416495713
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1272416498751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416505224
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416543132
activated,view,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms.views.DeviceView",1272416543149
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1272416550987
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272416551005
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416559462
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416596596
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416631941
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416633729
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416670145
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416672184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416672744
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416674296
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272416700445
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416702583
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416721257
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416724109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416813845
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1272416828633
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272416832171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416841362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416842900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416843695
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416845076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416846388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272416930027
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272416937829
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417176986
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417310567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417359479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417361733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417363243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417616037
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417621969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417624510
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272417625809
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418250399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418251810
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418253394
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418257476
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418269772
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272418280554
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418285913
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418292240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418300595
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272418842690
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1272418880882
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.xml.XmlEditor",1272418882169
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272418884104
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272418979801
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272418985255
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftRight",1272419002551
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419133294
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419151800
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272419158722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419162234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419171556
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419171766
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419171829
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1272419178396
no handler,command,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples.tableschemaeditor.pastecolumn",1272419186351
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1272419188028
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272419194237
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419304600
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419527628
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419559534
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419594026
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419603145
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419626958
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419633976
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272419673972
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1272419674367
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419713982
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419718733
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1272419726245
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272419742843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419846867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419847067
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272419854076
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272419856199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272419856551
started,bundle,org.eclipse.mylyn.java.tasks,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.tasks",1272419857021
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272419857093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1272419857333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419870806
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419914686
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272419988200
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420008579
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420044059
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.shiftLeft",1272420048545
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420058547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420058689
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420065994
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420073448
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420105943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272420129883
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420139767
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420149079
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420156527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420164387
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420164564
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420168677
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420191181
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420222867
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420239746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420261969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420267204
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420323823
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420356118
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1272420394339
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420398702
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420398702
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1272420400090
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420400436
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420400516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420431450
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.showInformation",1272420431469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420433110
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420433844
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.showInformation",1272420433857
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420444835
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1272420557594
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420561030
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420597969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1272420598168
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420598238
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420598304
error,log,,,"current state was null - this shouldn't have happened!",1272420603670
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420607878
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1272420607878
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1272420612000
