what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988845872
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988845923
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988871680
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988874793
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988874886
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988878724
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988891021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988891327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988894676
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988894786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988895436
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988917995
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988919578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988925062
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988926587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988929474
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988931655
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988963329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988971761
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988976132
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988976417
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988976482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988991996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989013729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271989049782
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989062716
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989107511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989112015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989114312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271989114382
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989118570
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989166410
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989173726
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989178621
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989188519
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989205344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989219022
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989241414
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1271989241475
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271989249303
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1271989251281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989252217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989353488
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1271989360029
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271989365960
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989369138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989374755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271989374819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271989374819
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989378038
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989388414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989390443
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989435790
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989444610
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989450464
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989485092
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989695535
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989702833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989704614
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271989704672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989705356
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989711793
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989715052
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989856109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271989856192
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271989856192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989868962
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989872868
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271989872958
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989874900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989916987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271989920620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990063369
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271990063594
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271990063594
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990092491
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990105772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1271990105877
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990114126
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990114353
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271990114385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271990117804
error,log,,,"A resource already exists on disk '/Users/chris/repos/school/networks/termproject/Airpic/src/com/trilead'.",1271990120166
error,log,,,"A resource already exists on disk '/Users/chris/repos/school/networks/termproject/Airpic/src/com/trilead'.",1271990120202
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990120351
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271990120389
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990122173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990130805
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990133997
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271990134088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990136076
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990138027
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990140907
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990145623
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990189651
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990450930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990454346
started,bundle,org.eclipse.wst.common.environment,1.0.301.v200908101600,"org.eclipse.wst.common.environment",1271990468509
started,bundle,org.eclipse.jdt.launching.macosx,3.2.0.v20090527,"org.eclipse.jdt.launching.macosx",1271990476900
started,bundle,org.eclipse.wst.web.ui,1.1.301.v201001252130,"org.eclipse.wst.web.ui",1271990477223
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271990497573
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271990497668
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271990497736
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271990497783
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990500604
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271990500659
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271990500659
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990500946
started,bundle,org.eclipse.jst.server.core,1.2.1.v20100127,"org.eclipse.jst.server.core",1271990504231
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990506566
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1271990512539
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1271990512598
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1271990512598
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990516580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271990518604
