what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271994942564
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271994942747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271994942924
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271994943211
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271994951689
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271994953821
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271994995253
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271994996376
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271994996741
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271994997165
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271994999464
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271995065449
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271995068582
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1271995106596
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1271995108140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1271995108620
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271995116240
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271995128721
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271995145409
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271995156682
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271995302485
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995338910
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995436959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995441607
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995444917
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995445970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995565957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995569396
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271995667798
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271995671539
opened,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271995676805
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271995679201
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271995679962
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271995683603
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271995690665
