what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271910514167
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910524375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910524987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910526063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910529319
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271910587541
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910597837
opened,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910609437
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910615468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910616088
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271910616098
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910627998
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910654063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910655067
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910706241
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271910715861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910739026
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910742610
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910744128
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271910745514
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910819459
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910844147
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910858202
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1271910918320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271910920106
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271910933163
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271910934730
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271910936587
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271910937178
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1271910956688
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271910964276
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271911049067
opened,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1271911052507
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1271911059673
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271911076760
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271911081579
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271911083455
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271911106311
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271911112886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271911117345
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271911244666
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271911248457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271911754165
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271911756567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271911860928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912184571
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912196624
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912205508
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1271912218479
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1271912222174
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912273240
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912279417
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912287566
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912288217
closed,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912289946
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271912295339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1271912313670
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271912319476
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271912464611
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1271912465430
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271912468424
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271912471433
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1271912472002
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271912481897
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271912481897
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1271912498097
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1271912541448
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1271912542288
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271912544483
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271912552700
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271912563623
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271912566407
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271912567311
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912573085
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912574284
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1271912587330
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271912594481
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271912602664
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271912604063
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271912606347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912610333
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912614463
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271912659980
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271912719708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912728869
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912730090
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271912731084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913006803
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913009317
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271913021157
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913025210
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913027500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1271913161647
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913226438
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913231270
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913257492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913258094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913259374
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913264438
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913315848
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913324960
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271913335480
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1271913345941
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913350324
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271913351507
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1271913403244
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913421411
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913437874
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271913477670
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1271913552701
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1271913552903
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1271913553095
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913589936
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271913662956
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271913668813
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913706139
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913708473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1271913709571
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271913716317
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1271913721682
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913723114
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913724936
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271913728050
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1271913739622
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1271913754862
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271913765709
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271913769753
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271913770840
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271913773152
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271913773935
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271913775183
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913781183
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1271913784902
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271913785469
